			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000804	DNA	Helitron	0	0	0	0	0	0	0	572	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000549_INT	LTR	Gypsy	11163	9394	22545	506	6343	21403	2136	16347	9966	16286	4889	5335	10912	12	8408	2825	5375	5472	0	8826	9423	2286	0	0	0	0	0	0	0	0	911	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000562	DNA	Helitron	7106	3830	0	3336	1296	0	0	0	2635	0	47	1437	0	1900	50	0	0	108	0	0	0	0	0	0	0	0	0	0	0	904	0	429	474	566	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000216	DNA	DTC	1483	65	319	0	0	0	0	0	0	0	80	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000022	DNA	DTM	615	322	0	0	0	0	100	0	0	0	680	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000223	DNA	DTM	274	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000698	MITE	DTA	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	188	96	0	147	292	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000435	MITE	DTM	812	0	0	0	1204	794	1166	1105	425	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000225	DNA	DTA	411	0	0	59	48	125	45	323	629	558	0	62	0	0	120	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000757	DNA	DTC	1950	2075	2238	0	5831	11503	0	0	2184	0	219	3440	2236	2625	0	0	288	1212	955	1058	2642	189	638	866	865	1577	396	595	205	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000746_INT	LTR	Gypsy	9218	0	0	0	0	477	5622	972	3174	445	7244	1862	0	907	7655	0	567	0	0	754	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000126	DNA	Helitron	8162	61	132	0	0	0	0	0	7	0	0	0	0	0	0	0	0	131	484	135	224	84	0	274	156	611	969	264	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000823	DNA	Helitron	10156	0	0	0	154	162	31	0	810	436	472	829	1058	187	716	1071	1911	1666	1524	2957	3863	2473	5061	3967	1804	14702	1875	2343	3336	2054	14491	17012	4234	4800	7276	4119	0	308	189	0	0	0	0	0	0	0	0	0	0	0
TE_00000713_LTR	LTR	Gypsy	392	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000048	DNA	Helitron	12871	2020	6698	4896	8619	3593	1598	5001	3587	6646	9445	8742	4940	6093	5063	8511	4376	2024	3265	3960	2008	1667	3078	858	1271	474	477	278	163	409	159	116	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000333	DNA	Helitron	877	0	3376	871	223	90	0	1814	777	7599	210	121	326	0	0	0	0	0	328	0	0	59	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000008	DNA	Helitron	49	0	2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000806_LTR	LTR	Gypsy	948	4555	15328	11780	10176	7438	4603	5133	6420	11912	9669	4222	2834	2330	2441	1263	582	677	130	418	0	137	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000741	DNA	DTA	1190	0	136	189	325	0	493	141	145	150	266	0	0	46	59	300	0	148	0	0	0	335	166	0	0	266	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000402_INT	LTR	Copia	1842	0	0	0	0	2296	0	0	0	0	0	0	0	0	0	1418	0	0	0	41	0	52	0	0	0	0	0	54	7359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000859_INT	LTR	Gypsy	609	0	0	0	272	669	139	10848	0	205	0	6883	6250	3726	2552	333	0	1142	2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000392_LTR	LTR	Copia	346	0	0	0	0	172	0	0	326	174	0	168	160	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000357	DNA	DTA	8457	0	0	0	43	0	193	1017	1131	1232	60	73	152	31	457	1734	749	610	925	422	1069	505	263	117	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000737_INT	LTR	Copia	4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000227	DNA	Helitron	1775	453	274	0	0	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	82	0	0	0	0	67	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000199	DNA	DTC	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000703	DNA	DTM	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000541_INT	LTR	Copia	4226	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	151	225	0	0	0	2314	4067	116	3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000394_INT	LTR	unknown	1718	0	0	0	0	157	0	41	0	42	0	0	0	36	10	0	0	0	0	0	0	0	57	0	89	0	0	74	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000518_INT	LTR	Gypsy	0	482	0	1340	336	0	1186	476	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000336	DNA	Helitron	2395	4335	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	128	0	92	0	293	210	1087	605	824	1530	573	365	198	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000693	MITE	DTM	184	0	0	0	0	58	54	0	237	182	91	91	364	0	96	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000423_INT	LTR	Gypsy	20197	20104	29253	0	945	13287	4678	1671	0	0	0	671	0	0	0	0	0	0	0	0	175	0	3474	0	4525	926	2042	1137	1198	1080	670	722	5908	2877	3072	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000014	DNA	Helitron	11749	93	0	0	0	0	0	0	0	0	103	0	0	0	164	60	0	0	486	51	274	574	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000366_INT	LTR	unknown	2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000093	DNA	DTC	3597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	307	0	0	0	164	116	0	0	168	0	0	212	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000764	DNA	DTM	1298	0	993	0	0	312	168	309	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000413_LTR	LTR	Copia	394	394	0	0	0	0	0	0	0	0	66	0	0	210	216	0	831	1721	984	1022	87	0	0	94	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000863_INT	LTR	Copia	4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	241	0	97	2096	1917	0	0	740	1176	0	2568	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000351_LTR	LTR	Copia	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000508	DNA	DTM	2331	282	0	0	0	0	0	0	0	42	0	0	0	324	96	0	0	47	551	96	13	252	45	46	599	455	0	1876	1033	729	1984	0	245	247	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000436_INT	LTR	Gypsy	1322	0	0	333	1214	7454	601	90	502	2629	3149	3353	4557	2575	419	2053	48	102	419	277	68	2085	418	908	0	1114	930	1987	1162	3518	1445	1028	700	500	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000440_LTR	LTR	Copia	286	0	0	0	865	289	0	1332	0	69	0	288	291	0	550	0	0	0	0	0	66	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000748_LTR	LTR	Copia	227	0	0	0	227	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000629_INT	LTR	Copia	4622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000399	DNA	DTT	7021	111	0	0	383	0	33	193	0	438	122	0	670	606	1040	652	236	465	117	752	613	1441	904	110	744	2609	272	367	119	0	0	136	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000776	DNA	Helitron	3137	0	0	0	0	0	0	0	258	0	0	545	293	668	415	236	201	102	75	94	0	1411	1185	2329	486	392	1091	360	1538	1070	90	496	270	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000755	DNA	DTC	3554	0	0	0	1852	0	1946	1958	0	353	0	2845	0	321	1815	1336	6004	4442	896	88	859	479	597	316	571	1005	407	365	160	402	413	0	133	32	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000879_LTR	LTR	Copia	373	373	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000029	DNA	Helitron	20533	804	216	0	69	629	61	0	34	0	211	1029	0	172	166	60	480	262	1990	1771	436	494	1196	892	1574	413	486	376	1079	582	2063	5969	4307	4840	1301	2459	512	149	0	81	0	0	0	0	0	0	0	0	0	0
TE_00000670	DNA	Helitron	2130	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	224	93	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000361	DNA	DTH	973	0	185	0	0	37	485	55	94	0	0	734	124	41	0	0	217	971	184	618	204	134	418	357	1336	1293	994	352	524	732	424	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000656	MITE	DTA	198	0	0	0	0	0	0	0	0	0	199	0	0	0	0	61	0	0	0	0	0	197	0	0	0	171	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000616	DNA	Helitron	1782	2190	0	0	600	0	0	39	511	0	140	42	0	423	803	84	258	171	132	193	116	549	109	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000624_INT	LTR	Copia	5766	0	0	7992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000142	DNA	Helitron	5944	0	0	0	0	0	0	0	82	162	210	284	127	1574	1104	4053	4098	6020	11761	12570	11801	3623	3591	1712	1888	2569	1850	855	851	1970	323	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000081	DNA	Helitron	10876	0	902	4192	2267	5633	8957	7968	3121	535	4415	752	1110	3357	1819	3582	18893	2021	1661	638	789	2030	2623	1136	3617	4151	7211	5462	872	0	486	174	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000594_LTR	LTR	unknown	234	253	0	0	234	738	487	714	803	1380	778	250	242	371	0	119	98	119	66	73	158	0	231	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000571	DNA	DTA	1148	0	0	0	0	0	0	0	0	0	0	126	0	0	196	0	0	147	238	540	0	538	518	193	175	2125	0	244	0	895	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000261	DNA	DTC	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000577	DNA	Helitron	1984	0	0	0	0	0	0	189	2227	0	0	422	65	58	0	652	211	1428	95	236	0	919	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000154	DNA	Helitron	4795	222	186	0	0	101	0	156	0	0	268	0	0	0	0	217	121	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000339_INT	LTR	Copia	13953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	0	0	563	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000176_INT	LTR	Gypsy	7032	0	136	0	664	639	0	681	311	117	916	488	117	0	0	117	0	0	105	0	0	0	280	0	0	708	0	0	0	0	0	0	229	157	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000760_INT	LTR	Copia	4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	185	198	0	253	505	748	805	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000621_INT	LTR	Gypsy	2400	396	0	120	0	0	0	0	0	0	37	0	100	240	0	8	0	0	0	0	0	0	0	0	84	563	1716	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000515_INT	LTR	Copia	4524	0	0	0	3404	112	0	0	0	1930	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	68	0	219	0	279	2016	2527	2796	411	507	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000104	DNA	DTC	3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	314	351	521	0	171	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000843_LTR	LTR	Copia	399	0	0	0	397	0	0	0	0	0	0	0	0	85	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000228	DNA	Helitron	3767	176	0	0	0	0	0	78	0	0	0	76	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000175	DNA	DTH	2735	1227	241	537	48	471	0	0	542	290	0	0	107	0	0	452	841	477	326	450	1142	140	1636	1174	483	546	86	274	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000818	DNA	DTC	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000913_INT	LTR	unknown	3789	0	0	0	0	4032	10776	44784	25280	10303	6382	1575	2012	0	517	132	670	888	1794	3608	4101	3497	1056	789	748	0	1095	303	616	0	0	304	642	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000872_LTR	LTR	Gypsy	1286	111	2570	11951	35920	14765	12588	14343	4887	4429	1324	1788	2068	1353	3456	110	85	78	78	689	908	604	0	975	857	1584	267	384	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000024_INT	LTR	unknown	6585	955	729	720	499	637	987	123	381	9	841	258	47	264	69	551	440	586	676	112	897	865	222	2	429	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000841	MITE	DTA	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	123	201	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000047	DNA	Helitron	3633	0	2081	0	0	0	0	0	0	684	0	905	166	647	430	181	0	23	0	0	91	208	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000560	DNA	Helitron	12080	7722	0	14266	4256	15672	10974	15303	9358	14815	10081	3550	4313	5637	1813	2334	2118	5630	2866	758	313	0	214	0	116	154	1964	0	273	11	309	1528	1007	2920	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000140	DNA	DTC	106	98	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000735_LTR	LTR	Copia	372	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000085	DNA	Helitron	1216	126	40	0	50	34	0	480	232	439	424	355	162	0	147	221	200	92	58	233	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000102	DNA	Helitron	3380	1053	361	32	0	0	262	77	0	0	0	155	0	95	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000299_INT	LTR	Gypsy	4760	0	2330	2949	0	3416	1678	1678	0	0	0	0	0	0	0	18	62	0	0	0	432	0	0	0	1077	0	413	0	0	0	0	551	1689	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000179	DNA	Helitron	1871	277	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000211_INT	LTR	Gypsy	2268	0	0	0	0	0	0	0	0	0	0	34	0	0	510	0	0	854	0	0	288	0	0	0	0	0	0	530	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000524_LTR	LTR	Copia	300	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000876_LTR	LTR	Copia	507	0	508	0	0	0	0	0	0	0	0	0	0	0	76	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000672_LTR	LTR	Copia	278	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000267	DNA	DTC	1397	398	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000073	DNA	Helitron	1444	3329	0	29	229	109	124	0	0	0	100	0	0	144	648	269	478	185	407	522	284	1297	282	666	0	641	130	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000209	DNA	Helitron	5628	0	295	4270	0	1016	547	210	4148	233	1319	326	777	0	276	1117	1144	100	810	341	1480	395	632	160	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000438	MITE	DTM	525	431	106	2199	1267	1310	443	384	0	0	0	210	456	0	132	0	0	40	0	0	0	434	1050	196	753	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000893_LTR	LTR	Gypsy	34	0	0	0	0	1204	1226	431	5332	4833	4411	0	0	242	0	1283	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000272	DNA	Helitron	4804	172	99	123	75	71	1903	253	644	2123	821	2901	947	570	663	1331	2568	4079	8417	3841	4057	1337	3562	1267	709	1461	545	341	30	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000087	DNA	Helitron	2241	178	0	0	0	0	894	0	1956	0	0	0	0	576	291	561	12	499	346	127	275	538	266	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000076	DNA	Helitron	6759	83	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	452	728	488	143	121	86	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000463_INT	LTR	Copia	4054	16305	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	0	0	0	79	0	0	0	0	0	0	0	1768	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000444	DNA	Helitron	1030	318	0	0	0	0	0	0	0	929	205	813	0	2072	1426	629	119	106	0	112	222	13	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000324	DNA	DTM	3217	0	0	0	0	0	0	40	0	53	0	63	2939	1037	1380	0	0	0	0	0	592	137	143	0	2037	924	14	700	0	0	1464	0	605	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000045	DNA	Helitron	6113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000033	DNA	DTC	695	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000182	DNA	Helitron	5622	818	298	106	210	0	102	113	34	82	304	268	654	1260	93	180	538	2036	227	358	484	290	1061	0	474	729	392	487	416	287	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000468_LTR	LTR	Copia	640	0	0	0	0	0	0	0	0	0	0	0	0	262	0	87	0	297	0	693	0	75	211	0	291	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000657	MITE	DTM	98	0	98	0	0	0	0	0	0	0	171	0	56	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000041	DNA	Helitron	12960	7694	0	0	0	0	62	54	183	143	0	0	0	0	137	0	135	0	116	684	332	196	679	216	1739	270	2093	1269	1978	464	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000480	DNA	DTA	688	0	0	0	712	715	236	0	0	0	0	1743	111	196	0	189	621	0	0	512	196	173	319	288	0	218	426	74	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000901_INT	LTR	Gypsy	0	0	0	0	0	0	7488	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000407_LTR	LTR	Copia	762	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000249	DNA	Helitron	4996	0	615	0	0	0	83	0	0	1292	377	0	248	0	469	726	425	955	2127	1353	2761	1350	309	272	447	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000365_LTR	LTR	Copia	121	0	0	0	111	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000364_INT	LTR	Gypsy	14604	0	1796	8908	5486	1397	6408	1411	482	13632	358	13265	14755	6815	1778	10338	55	6949	1279	4026	0	399	0	399	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000355_INT	LTR	unknown	0	0	0	0	2687	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
